scenario_name,company_name,year,scenario_geography,ald_sector,ald_business_unit,production_plan_company_technology,phase_out,production_baseline_scenario,production_target_scenario,production_shock_scenario,company_id,pd,net_profit_margin,debt_equity_ratio,volatility,price_baseline_scenario,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario_arg,shock_scenario_arg,lgd_arg,risk_free_rate_arg,discount_rate_arg,growth_rate_arg,div_netprofit_prop_coef_arg,shock_year_arg,scenario_geography_arg,start_year_arg,carbon_price_model_arg,market_passthrough_arg,financial_stimulus_arg,end_year_arg,run_id
Carbon balance 2030,company-22,2032,Global,Power,RenewablesCap,NA,FALSE,28855547470164.027,88102732369635.84,81735844885927.84,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,75.12552632633295,75.9581989706053,1023139802741638.9,2930254549466281,520112394478566.7,1489592825995719.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2033,Global,Power,RenewablesCap,NA,FALSE,29335363747275.14,101815620983295.25,95448733499587.25,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,75.92261795841861,77.22542966476378,1051188949197287.9,3478953607881929.5,499412297405868.06,1652825798071308.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2034,Global,Power,RenewablesCap,NA,FALSE,29822963569507.344,115530203394684.69,109163315910976.7,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,76.68349776570432,78.49266035892227,1079371250140895.8,4044118773508243.5,479253743523180.6,1795637100027633.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2035,Global,Power,RenewablesCap,NA,FALSE,30319356211865.785,129243020787959.58,122876133304251.58,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,77.4104567264555,79.75989105308076,1107739747670603.9,4625622879787879,459672612796319.9,1919469044451763.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2036,Global,Power,RenewablesCap,NA,FALSE,30825427582317.055,143101737620044.88,136734850136336.89,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,78.10707619312483,81.02712174723925,1136364412465872.5,5229109847269044,440701711232787.75,2027938953944404.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2037,Global,Power,RenewablesCap,NA,FALSE,31341969936560.203,157608667512550.66,151241780028842.7,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,78.77714718726655,82.29435244139773,1165318585542703.8,5874351726226499,422365082945217.3,2129135401150017.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2038,Global,Power,RenewablesCap,NA,FALSE,31869703858202.594,172994683904325.3,166627796420617.3,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,79.42416662038285,83.56158313555622,1194672394432423.2,6571616999862077,404676873026765.06,2226034041321563.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2039,Global,Power,RenewablesCap,NA,FALSE,32409294865662.527,189479749319657.94,183112861835949.94,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,80.0512960506103,84.82881382971472,1224492371237645,7331289652725620,387642926052510,2320898553127449,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2040,Global,Power,RenewablesCap,NA,FALSE,32961366056975.09,207267924629877.56,200901037146169.56,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,80.66120165342215,86.0960445238732,1254839046322026.2,8163633742469646,371261594598093.8,2415324650462213,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2041,Global,Power,RenewablesCap,NA,FALSE,33483291972552.97,219679521236754.3,213312633753046.3,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,81.25608254942522,87.36327521803169,1284109812181994,8795562502948375,355067063569305,2432046325582900,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2042,Global,Power,RenewablesCap,NA,FALSE,34019679368966.336,229825904859683.94,223459017375975.94,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,81.83773083978967,88.63050591219019,1314019859667403.8,9347581211727812,339567701812869.8,2415592615456353,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2043,Global,Power,RenewablesCap,NA,FALSE,34570891889651.01,239619039980419.84,233252152496711.88,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,82.40760659675136,89.89773660634867,1344609015616716.5,9896748902986290,324740673822625.3,2390194376270059,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2044,Global,Power,RenewablesCap,NA,FALSE,35137301123907.062,249578749650088.97,243211862166381,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,82.96690879678117,91.16496730050716,1375914488530362,10464798429310524,310562014222351.2,2362042776443848,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2045,Global,Power,RenewablesCap,NA,FALSE,35719286775107.5,259908933673401.44,253542046189693.44,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,83.51663331125883,92.43219799466564,1407971589039293.2,11060923926773852,297007218546444.4,2333267429271426.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2046,Global,Power,RenewablesCap,NA,FALSE,36317236756817.72,270643990864160.97,264277103380453,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,84.05761723598349,93.69942868882414,1440814286891359,11687311380359950,284051666634566.44,2304113934927063,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2047,Global,Power,RenewablesCap,NA,FALSE,36931547425083.766,281738972211053.5,275372084727345.5,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,84.59057184103226,94.96665938298263,1474475632560938,12342672558414888,271670922575936.44,2274127267314257,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2048,Global,Power,RenewablesCap,NA,FALSE,37562623682561.72,293130026386831.3,286763138903123.3,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,85.11612447963842,96.23389007714113,1508988376113023.2,13024753151962940,259840997373312.22,2242803790354547.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2049,Global,Power,RenewablesCap,NA,FALSE,38297866743253.09,304772422249868.5,298405534766160.5,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,85.63479452069247,97.50112077129961,1547900275938861.8,13732025966814024,249104159951246.94,2209899982618147.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2050,Global,Power,RenewablesCap,NA,FALSE,39051594022705.05,316656338664641.3,310289451180933.3,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,86.14703672810337,98.7683514654581,1587805284443876,14464484162335228,238809427688864.3,2175490419678103.2,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-22,2051,Global,Power,RenewablesCap,NA,FALSE,NA,NA,NA,22,0.518498133111279,0.471974064130336,0.495982220512815,0.507813115546014,NA,NA,1635439442977192.2,14898418687205286,40885986074429800,372460467180132100,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2022,Global,Power,NuclearCap,47740447351657.25,FALSE,47740447351657.25,47875643802346.13,47740447351657.25,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,2294549307645745.5,2294549307645745.5,2294549307645745.5,2294549307645745.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2023,Global,Power,NuclearCap,184145452511433.1,FALSE,184145452511433.1,48106477363078.984,184145452511433.1,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,8850583603749026,8850583603749026,8271573461447687,8271573461447687,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2024,Global,Power,NuclearCap,348232986831431.06,FALSE,348232986831431.06,48287270087500.57,348232986831431.06,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,16737123407071142,16737123407071142,14618851783624020,14618851783624020,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2025,Global,Power,NuclearCap,178898374882019.66,FALSE,178898374882019.66,48452572571916.27,178898374882019.66,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,8598393291139479,8598393291139479,7018850188229702,7018850188229702,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2026,Global,Power,NuclearCap,235271897482869.75,FALSE,235271897482869.75,48824837093513.914,235271897482869.75,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11307874128227656,11307874128227656,8626723030860961,8626723030860961,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2027,Global,Power,NuclearCap,237181682587911.78,FALSE,237181682587911.78,49160537279556.35,237181682587911.78,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11399664137195268,11399664137195268,8127802980575841,8127802980575841,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2028,Global,Power,NuclearCap,NA,FALSE,237681167614566.2,49458983475328.23,237480128783683.66,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11423670887983486,11414008357869062,7612074263646868,7605635711842729,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2029,Global,Power,NuclearCap,NA,FALSE,238176737393708.6,49720373998237.54,237741519306592.97,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11447489460215232,11426571571593240,7128921106575611,7115894496835495,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2030,Global,Power,NuclearCap,NA,FALSE,238668675599772.3,49946021025440.09,237967166333795.53,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11471133488135904,11437416845543568,6676304129776001,6656680736811896,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2031,Global,Power,NuclearCap,NA,FALSE,238923992845449.06,50006066827333.65,238027212135689.06,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11483404801912718,11440302827154652,6246211351513159,6222766733070237,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2032,Global,Power,NuclearCap,NA,FALSE,239180020407422.03,50042906941206.04,238064052249561.47,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11495710255624452,11442073473691684,5843836171032503,5816569950904596,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2033,Global,Power,NuclearCap,NA,FALSE,239436870759933.62,50060051314333.71,238081196622689.12,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11508055255121060,11442897483764322,5467394152138324,5436438164338068,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2034,Global,Power,NuclearCap,NA,FALSE,239694655634007.22,50013182088808.766,238034327397164.2,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11520445170531154,11440644807994740,5115215431493001,5079783116175087,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2035,Global,Power,NuclearCap,NA,FALSE,239953486132559.22,49967236468750,237988381777105.44,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11532885341794642,11438436523478290,4785737398419619,4746544496673250,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2036,Global,Power,NuclearCap,NA,FALSE,240213472826609.25,49922348753163.74,237943494061519.2,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11545381083286870,11436279085028634,4477497838213924.5,4435186202259938.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2037,Global,Power,NuclearCap,NA,FALSE,240474725867632.12,49878629339262.99,237899774647618.44,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11557937689218602,11434177798667454,4189128510731692,4144272231010054,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2038,Global,Power,NuclearCap,NA,FALSE,240737355066401.66,49836167800198.79,237857313108554.22,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11570560437425490,11432136969549458,3919349136052547.5,3872460318335949.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2039,Global,Power,NuclearCap,NA,FALSE,241001469988360,49795035515170.57,237816180823526,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11583254593951810,11430160028373392,3666961762670895,3618495943889539.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2040,Global,Power,NuclearCap,NA,FALSE,241267180040819.25,49755288043073.086,237776433351428.5,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11596025417241628,11428249645466624,3430845493709900.5,3381206696808669,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2041,Global,Power,NuclearCap,NA,FALSE,241418415349167.44,49621770516635.26,237642915824990.7,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11603294240457836,11421832392071620,3208407547863268,3158231834660930,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2042,Global,Power,NuclearCap,NA,FALSE,241572675368220.88,49493593690534.63,237514738998890.06,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11610708440356492,11415671828777794,3000427697119490.5,2950026530443127.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2043,Global,Power,NuclearCap,NA,FALSE,241730020588058.78,49370543940899.53,237391689249254.97,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11618270924272512,11409757688180170,2805964473525106.5,2755605798249895.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2044,Global,Power,NuclearCap,NA,FALSE,241890512708965.4,49252416179629.13,237273561487984.56,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11625984657706894,11404080113128554,2624137795417895.5,2574051018293430,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2045,Global,Power,NuclearCap,NA,FALSE,242054214671685.03,49139013530250.17,237160158838605.6,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11633852665780882,11398629641148244,2454124961143862,2404505397206573,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2046,Global,Power,NuclearCap,NA,FALSE,242221190677592.22,49030146985765.89,237051292294121.3,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11641878034205388,11393397187995214,2295156904299727.5,2246169745347374.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2047,Global,Power,NuclearCap,NA,FALSE,242391506203819.25,48925635102520.76,236946780410876.2,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11650063910008080,11388374032942342,2146514693500512.8,2098298548885254.8,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2048,Global,Power,NuclearCap,NA,FALSE,242565228038553.8,48825303694065.18,236846449002420.62,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11658413503229878,11383551804065620,2007526260919882.2,1960196315122331.2,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2049,Global,Power,NuclearCap,NA,FALSE,242742424306251.62,48728985543028.305,236750130851383.75,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11666930088136770,11378922464395896,1877563344352054.5,1831214171678117.5,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2050,Global,Power,NuclearCap,NA,FALSE,242923164502933.97,48636520117492.664,236657665425848.1,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,101.69491553672316,101.69491553672316,11675617004916298,11374478298286996,1756038629028123.2,1710746701302680.2,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-24,2051,Global,Power,NuclearCap,NA,FALSE,NA,NA,NA,24,0.5214084425533655,0.4726195371185895,0.497258043847978,0.500890131457709,NA,NA,12025885515063788,11715712647235606,300647137876594600,292892816180890100,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2022,Global,Power,CoalCap,11889381386057.133,FALSE,11889381386057.133,11409093380827.428,11889381386057.133,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.55714270056497,67.55714270056497,379613983723363.44,379613983723363.44,379613983723363.44,379613983723363.44,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2023,Global,Power,CoalCap,7581119661645.535,FALSE,7581119661645.535,10820288916383.014,7581119661645.535,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.61631631615985,67.61631631615985,242268265056527.6,242268265056527.6,226418939305165.97,226418939305165.97,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2024,Global,Power,CoalCap,12435656742496.693,FALSE,12435656742496.693,10184579434613.037,12435656742496.693,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.67118695247022,67.67118695247022,397726190457984.75,397726190457984.75,347389457994571.4,347389457994571.4,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2025,Global,Power,CoalCap,17231243048180.756,FALSE,17231243048180.756,9478934212661.38,17231243048180.756,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.72206435225557,67.72206435225557,551516445237613.1,551516445237613.1,450201703317853.4,450201703317853.4,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2026,Global,Power,CoalCap,17302483503764.342,FALSE,17302483503764.342,9021600708073.96,17302483503764.342,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.7692364223423,67.7692364223423,554182371378238.2,554182371378238.2,422783077725601.3,422783077725601.3,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2027,Global,Power,CoalCap,17374697205748.732,FALSE,17374697205748.732,8357724859745.879,17374697205748.732,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.81297068378626,67.81297068378626,556854437938774.3,556854437938774.3,397029518234492.1,397029518234492.1,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2028,Global,Power,CoalCap,NA,FALSE,17661725298317.543,7353944901930.529,17661725298317.543,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.8535156949254,67.8535156949254,566392052606166.5,566392052606166.5,377410939885592,377410939885592,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2029,Global,Power,CoalCap,NA,FALSE,17955692927735.254,5978621737534.294,17955692927735.254,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.89110228865361,67.89110228865361,576138238063774,576138238063774,358789939044058.25,358789939044058.25,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
Carbon balance 2030,company-25,2030,Global,Power,CoalCap,NA,FALSE,18256787525982.926,4459808246609.315,16183655053687.693,25,0.5214084425533655,0.4726195371185895,0.49916798720369104,0.48039247791166406,67.92594486511082,67.92594486511082,586099998143614.9,519545959738203.44,341115535105135.9,302380478807615.2,Oxford2021_base,Oxford2021_fast,0.45,0.02,0.07,0.03,1,2030,Global,2022,no_carbon_tax,0,1,2050,d15ef843-f531-4b55-a03f-5d34024548b5
