portfolio_id,company_id,asset_type,ald_sector,ald_business_unit,ald_location,exposure_value_usd,expiration_date,loss_given_default,pd_portfolio
portfolio_A,95,fixed_income,Power,OilCap,GA,78379534,2028-10-01,0.5034404384870796,NA
portfolio_A,95,fixed_income,Power,OilCap,LA,78379534,2028-10-01,0.15096452155588377,NA
portfolio_A,95,fixed_income,Power,OilCap,CF,78379534,2028-10-01,0.6337551271378475,NA
portfolio_A,36,fixed_income,Power,GasCap,GT,26070130,2027-10-01,0.749866662937917,NA
portfolio_A,57,fixed_income,Power,CoalCap,BV,34980872,2025-02-01,0.6946376740706541,NA
portfolio_A,57,fixed_income,Power,CoalCap,TG,34980872,2025-02-01,0.37467026706826084,NA
portfolio_A,65,fixed_income,Power,HydroCap,MZ,10375106,2029-06-01,0.35061964738466755,NA
portfolio_A,65,fixed_income,Power,HydroCap,SM,10375106,2029-06-01,0.4699461028912189,NA
portfolio_A,65,fixed_income,Power,HydroCap,CM,10375106,2029-06-01,0.07977758091168667,NA
portfolio_A,65,fixed_income,Power,HydroCap,SR,10375106,2029-06-01,0.9042162307566156,NA
portfolio_A,38,fixed_income,Power,GasCap,VA,94725175,2028-01-01,0.7557415405000701,NA
portfolio_A,38,fixed_income,Power,GasCap,IE,94725175,2028-01-01,0.31537472849420456,NA
portfolio_A,38,fixed_income,Power,GasCap,NP,94725175,2028-01-01,0.13305399821758673,NA
portfolio_A,38,fixed_income,Power,GasCap,SL,94725175,2028-01-01,0.7711519186081773,NA
portfolio_A,8,fixed_income,Automotive,Hybrid,GT,90193011,2029-02-01,0.7592986467468826,NA
portfolio_A,95,fixed_income,Automotive,Hybrid,PA,26812878,2027-05-01,0.28025384570535344,NA
portfolio_A,95,fixed_income,Automotive,Hybrid,EC,26812878,2027-05-01,0.505241027750337,NA
portfolio_A,95,fixed_income,Automotive,Hybrid,VG,26812878,2027-05-01,0.1487962237884636,NA
portfolio_A,95,fixed_income,Automotive,Hybrid,GA,26812878,2027-05-01,0.5422980435586187,NA
portfolio_A,95,fixed_income,Automotive,Hybrid,LA,26812878,2027-05-01,0.6014339620581357,NA
portfolio_A,95,fixed_income,Automotive,Hybrid,CF,26812878,2027-05-01,0.19008000542452555,NA
portfolio_A,11,fixed_income,Oil&Gas,Gas,GN,28839572,2025-09-01,0.5576976811891352,NA
portfolio_A,11,fixed_income,Oil&Gas,Gas,SE,28839572,2025-09-01,0.956428206895805,NA
portfolio_A,23,fixed_income,Power,GasCap,KG,73088506,2029-09-01,0.48443634640289246,NA
portfolio_A,34,fixed_income,Power,HydroCap,GT,26622104,2027-01-01,0.46885828063844426,NA
portfolio_A,62,fixed_income,Power,CoalCap,NP,72452203,2023-01-01,0.7488950248061285,NA
portfolio_A,91,fixed_income,Power,GasCap,LK,70541577,2029-12-01,0.5112075590953551,NA
portfolio_A,91,fixed_income,Power,GasCap,GA,70541577,2029-12-01,0.5174126997077478,NA
portfolio_A,9,fixed_income,Power,OilCap,GT,87620486,2027-01-01,0.9570961146590101,NA
portfolio_A,7,fixed_income,Coal,Coal,KN,76708097,2028-06-01,0.9595099905477994,NA
portfolio_B,7,fixed_income,Coal,Coal,CO,76708097,2028-06-01,0.03369893179966059,NA
portfolio_B,7,fixed_income,Coal,Coal,IL,76708097,2028-06-01,0.3094247628166501,NA
portfolio_B,85,fixed_income,Automotive,Hybrid,GT,65653793,2027-07-01,0.4657527412758803,NA
portfolio_B,52,fixed_income,Power,CoalCap,LY,47301832,2024-07-01,0.876363312039556,NA
portfolio_B,52,fixed_income,Power,CoalCap,OM,47301832,2024-07-01,0.4401138820250931,NA
portfolio_B,52,fixed_income,Power,CoalCap,ML,47301832,2024-07-01,0.9768285401120211,NA
portfolio_B,52,fixed_income,Power,CoalCap,MO,47301832,2024-07-01,0.9461948223397703,NA
portfolio_B,52,fixed_income,Power,CoalCap,CK,47301832,2024-07-01,0.509254558427116,NA
portfolio_B,52,fixed_income,Power,CoalCap,AF,47301832,2024-07-01,0.1350788792934499,NA
portfolio_B,52,fixed_income,Power,CoalCap,TL,47301832,2024-07-01,0.7779447833697379,NA
portfolio_B,3,fixed_income,Automotive,ICE,GT,96498522,2029-11-01,0.16548228914209412,NA
portfolio_B,100,fixed_income,Coal,Coal,GT,97116085,2026-04-01,0.9406922572749272,NA
portfolio_B,51,fixed_income,Automotive,Hybrid,TN,18870979,2023-08-01,0.4647942750720938,NA
portfolio_B,51,fixed_income,Automotive,Hybrid,MQ,18870979,2023-08-01,0.551758537247066,NA
portfolio_B,51,fixed_income,Automotive,Hybrid,RW,18870979,2023-08-01,0.6746769968214504,NA
portfolio_B,51,fixed_income,Automotive,Hybrid,UM,18870979,2023-08-01,0.12851550521993685,NA
portfolio_B,51,fixed_income,Automotive,Hybrid,MD,18870979,2023-08-01,0.5607660882549917,NA
portfolio_B,72,fixed_income,Power,RenewablesCap,BH,81086259,2022-03-01,0.27419286870522247,NA
portfolio_B,72,fixed_income,Power,RenewablesCap,BS,81086259,2022-03-01,0.526815477473607,NA
portfolio_B,26,fixed_income,Power,CoalCap,TD,79499232,2029-06-01,0.2610046893570277,NA
portfolio_B,26,fixed_income,Power,CoalCap,GS,79499232,2029-06-01,0.5493019704627833,NA
portfolio_B,81,fixed_income,Power,GasCap,GT,91990934,2029-04-01,0.4319352977482893,NA
portfolio_B,99,fixed_income,Coal,Coal,PY,28357614,2027-11-01,0.49428733619625614,NA
portfolio_B,99,fixed_income,Coal,Coal,DZ,28357614,2027-11-01,0.21904651376169046,NA
portfolio_B,99,fixed_income,Coal,Coal,YT,28357614,2027-11-01,0.5744303606346044,NA
portfolio_B,99,fixed_income,Coal,Coal,TJ,28357614,2027-11-01,0.01631528092483467,NA
portfolio_B,99,fixed_income,Coal,Coal,BL,28357614,2027-11-01,0.16413473429463216,NA
portfolio_B,90,fixed_income,Oil&Gas,Gas,GT,84252917,2026-07-01,0.1527424156521532,NA
portfolio_B,99,fixed_income,Power,HydroCap,PY,34949369,2027-04-01,0.40119840852689426,NA
portfolio_B,99,fixed_income,Power,HydroCap,DZ,34949369,2027-04-01,0.0056716632102231145,NA
portfolio_B,99,fixed_income,Power,HydroCap,YT,34949369,2027-04-01,0.5911474441522406,NA
portfolio_B,99,fixed_income,Power,HydroCap,TJ,34949369,2027-04-01,0.011269808281074795,NA
portfolio_B,99,fixed_income,Power,HydroCap,BL,34949369,2027-04-01,0.22218541100339798,NA
portfolio_B,80,fixed_income,Power,OilCap,GT,30223668,2029-11-01,0.2629553912883222,NA
portfolio_B,53,fixed_income,Oil&Gas,Gas,CF,60337353,2026-04-01,0.19183540831345097,NA
portfolio_B,53,fixed_income,Oil&Gas,Gas,ER,60337353,2026-04-01,0.0680525260918714,NA
portfolio_B,2,fixed_income,Power,GasCap,LU,72898628,2023-07-01,0.34654390831803134,NA
portfolio_B,2,fixed_income,Power,GasCap,AI,72898628,2023-07-01,0.6005975845604578,NA
portfolio_B,2,fixed_income,Power,GasCap,CU,72898628,2023-07-01,0.5503411592835471,NA
portfolio_B,24,fixed_income,Power,CoalCap,GT,63908903,2026-02-01,0.7303812172467498,NA
portfolio_B,63,fixed_income,Automotive,Electric,GT,26195149,2028-09-01,0.4106446560067499,NA
portfolio_B,82,fixed_income,Power,NuclearCap,GT,38974458,2023-05-01,0.8477579596537502,NA
portfolio_B,18,fixed_income,Power,NuclearCap,GT,22198271,2022-06-01,0.40668859119244777,NA
portfolio_B,45,fixed_income,Automotive,FuelCell,GT,79280971,2028-09-01,0.18537036653698488,NA
portfolio_B,51,fixed_income,Power,GasCap,TN,40479109,2025-02-01,0.013795995851585264,NA
portfolio_B,51,fixed_income,Power,GasCap,MQ,40479109,2025-02-01,0.03751786681544502,NA
portfolio_B,51,fixed_income,Power,GasCap,RW,40479109,2025-02-01,0.5767080264059183,NA
portfolio_B,51,fixed_income,Power,GasCap,UM,40479109,2025-02-01,0.3841717466333984,NA
portfolio_B,51,fixed_income,Power,GasCap,MD,40479109,2025-02-01,0.034865234975975636,NA
portfolio_B,4,fixed_income,Coal,Coal,GT,1147957,2026-03-01,0.3635422747690681,NA
portfolio_B,94,fixed_income,Power,CoalCap,GT,30573607,2025-02-01,0.7582807339903338,NA
portfolio_B,26,fixed_income,Oil&Gas,Gas,TD,71342225,2024-12-01,0.48914010887781856,NA
portfolio_B,26,fixed_income,Oil&Gas,Gas,GS,71342225,2024-12-01,0.4702866754495279,NA
portfolio_B,54,fixed_income,Power,RenewablesCap,GT,18024509,2028-07-01,0.975009947219245,NA
portfolio_B,75,fixed_income,Power,OilCap,SK,10126990,2022-05-01,0.7510608936842743,NA
portfolio_B,75,fixed_income,Power,OilCap,OM,10126990,2022-05-01,0.9204267041303733,NA
portfolio_B,75,fixed_income,Power,OilCap,LS,10126990,2022-05-01,0.23706502511665647,NA
portfolio_B,75,fixed_income,Power,OilCap,MT,10126990,2022-05-01,0.8592876739873418,NA
portfolio_B,75,fixed_income,Power,OilCap,TV,10126990,2022-05-01,0.464620009484409,NA
portfolio_B,75,fixed_income,Power,OilCap,VG,10126990,2022-05-01,0.029366827567935894,NA
portfolio_B,75,fixed_income,Power,OilCap,AL,10126990,2022-05-01,0.9790762850501528,NA
portfolio_B,75,fixed_income,Power,OilCap,NE,10126990,2022-05-01,0.5712638813435299,NA
portfolio_B,15,fixed_income,Automotive,FuelCell,VC,81294640,2027-10-01,0.3684014232932789,NA
portfolio_B,15,fixed_income,Automotive,FuelCell,AI,81294640,2027-10-01,0.14470753281878357,NA
portfolio_B,15,fixed_income,Automotive,FuelCell,R2,81294640,2027-10-01,0.5142570426178198,NA
portfolio_B,15,fixed_income,Automotive,FuelCell,MC,81294640,2027-10-01,0.770610112852885,NA
portfolio_B,70,fixed_income,Power,GasCap,SZ,8093659,2030-01-01,0.33103737650920956,NA
portfolio_B,70,fixed_income,Power,GasCap,IO,8093659,2030-01-01,0.01720014959500024,NA
portfolio_B,30,fixed_income,Power,NuclearCap,GT,93917379,2027-06-01,0.21154593813990433,NA
portfolio_B,93,fixed_income,Power,OilCap,GT,28880490,2029-09-01,0.40927040712599566,NA
portfolio_B,15,fixed_income,Oil&Gas,Oil,VC,54519987,2026-03-01,0.7754161922884932,NA
portfolio_B,15,fixed_income,Oil&Gas,Oil,AI,54519987,2026-03-01,0.935478166816405,NA
portfolio_B,15,fixed_income,Oil&Gas,Oil,R2,54519987,2026-03-01,0.8194122695477775,NA
portfolio_B,15,fixed_income,Oil&Gas,Oil,MC,54519987,2026-03-01,0.18950550605591598,NA
portfolio_B,5,fixed_income,Power,NuclearCap,KZ,48665721,2028-09-01,0.81531714407043,NA
portfolio_B,5,fixed_income,Power,NuclearCap,GD,48665721,2028-09-01,0.7844044763278278,NA
portfolio_B,5,fixed_income,Power,NuclearCap,SO,48665721,2028-09-01,0.9765054193746054,NA
portfolio_B,5,fixed_income,Power,NuclearCap,AD,48665721,2028-09-01,0.5093514441473741,NA
portfolio_B,13,fixed_income,Coal,Coal,KG,68571826,2027-05-01,0.4421004373143696,NA
portfolio_B,13,fixed_income,Coal,Coal,PN,68571826,2027-05-01,0.5140207469885509,NA
portfolio_B,13,fixed_income,Coal,Coal,WS,68571826,2027-05-01,0.8832242527560237,NA
portfolio_B,13,fixed_income,Coal,Coal,AS,68571826,2027-05-01,0.671783849530127,NA
portfolio_B,13,fixed_income,Coal,Coal,BZ,68571826,2027-05-01,0.1818762393494599,NA
portfolio_B,87,fixed_income,Automotive,Electric,GU,91363192,2027-12-01,0.9515424067134791,NA
portfolio_B,87,fixed_income,Automotive,Electric,ES,91363192,2027-12-01,0.6160190021007022,NA
portfolio_B,87,fixed_income,Automotive,Electric,TV,91363192,2027-12-01,0.4940745701990019,NA
portfolio_B,87,fixed_income,Automotive,Electric,LA,91363192,2027-12-01,0.20659901013473841,NA
portfolio_B,39,fixed_income,Power,NuclearCap,LR,38535385,2024-04-01,0.36953458558861024,NA
portfolio_B,39,fixed_income,Power,NuclearCap,BT,38535385,2024-04-01,0.3705473660592815,NA
portfolio_B,68,fixed_income,Automotive,FuelCell,GT,35327999,2029-06-01,0.5133968793744192,NA
portfolio_B,37,fixed_income,Power,HydroCap,CW,27533279,2024-09-01,0.5943549118811424,NA
portfolio_B,37,fixed_income,Power,HydroCap,GS,27533279,2024-09-01,0.2992352409927382,NA
portfolio_B,26,fixed_income,Automotive,FuelCell,TD,9820824,2026-08-01,0.9527922332265837,NA
portfolio_B,26,fixed_income,Automotive,FuelCell,GS,9820824,2026-08-01,0.7475907748285672,NA
portfolio_B,29,fixed_income,Power,GasCap,GT,11028825,2027-05-01,0.2056806902203412,NA
portfolio_B,10,fixed_income,Power,NuclearCap,GT,89373526,2028-09-01,0.2604837179862194,NA
portfolio_B,27,fixed_income,Oil&Gas,Oil,FO,56641849,2022-07-01,0.851761278145669,NA
portfolio_B,27,fixed_income,Oil&Gas,Oil,GQ,56641849,2022-07-01,0.03266039839715863,NA
portfolio_B,27,fixed_income,Oil&Gas,Oil,CU,56641849,2022-07-01,0.31317790664463324,NA
portfolio_B,27,fixed_income,Oil&Gas,Oil,GF,56641849,2022-07-01,0.24898184530816245,NA
portfolio_B,4,fixed_income,Power,NuclearCap,GT,71175518,2026-08-01,0.37767677913430653,NA
portfolio_B,67,fixed_income,Power,GasCap,GT,39936665,2025-12-01,0.6203159279504807,NA
portfolio_B,28,fixed_income,Power,GasCap,MR,64513695,2024-10-01,0.8356477668606206,NA
portfolio_B,28,fixed_income,Power,GasCap,LR,64513695,2024-10-01,0.8309151510810132,NA
portfolio_B,56,fixed_income,Power,OilCap,IT,49719927,2024-01-01,0.9867781651150991,NA
portfolio_B,49,fixed_income,Power,RenewablesCap,GT,64670080,2023-10-01,0.4299782877363669,NA
portfolio_B,91,equity,Power,GasCap,GT,70541577,NA,0.8418840457776311,NA
portfolio_B,64,equity,Power,CoalCap,GT,65713259,NA,0.04883341025167877,NA
portfolio_B,35,equity,Power,OilCap,GT,87861996,NA,0.05449859867353316,NA
portfolio_B,23,equity,Power,GasCap,GT,73088506,NA,0.815256103791912,NA
portfolio_B,4,equity,Power,NuclearCap,GT,71175518,NA,0.648499195399457,NA
portfolio_B,25,equity,Power,CoalCap,GT,78523456,NA,0.5451102512348048,NA
portfolio_B,44,equity,Power,RenewablesCap,GT,92529670,NA,0.9316973054316203,NA
portfolio_B,75,equity,Power,GasCap,GT,34781149,NA,0.44910836238634666,NA
portfolio_B,99,equity,Power,HydroCap,GT,34949369,NA,0.930516572110505,NA
portfolio_B,99,equity,Coal,Coal,GT,28357614,NA,0.520320628950974,NA
portfolio_B,66,equity,Power,CoalCap,GT,69521965,NA,0.7253190967463091,NA
portfolio_B,64,equity,Power,HydroCap,GT,56478470,NA,0.6694675296810189,NA
portfolio_B,18,equity,Coal,Coal,GT,80101492,NA,0.786097015641465,NA
portfolio_B,46,equity,Power,HydroCap,GT,16381160,NA,0.1206866681929543,NA
portfolio_B,3,equity,Oil&Gas,Oil,GT,73558766,NA,0.8024135112427675,NA
portfolio_B,65,equity,Automotive,Electric,GT,89117884,NA,0.12229202849586628,NA
portfolio_B,67,equity,Power,GasCap,GT,39936665,NA,0.9581875520731884,NA
portfolio_B,57,equity,Power,CoalCap,GT,34980872,NA,0.1210229406021061,NA
portfolio_B,40,equity,Automotive,Electric,GT,32734721,NA,0.511217888394029,NA
portfolio_B,29,equity,Power,HydroCap,GT,40768317,NA,0.29433397456924787,NA
portfolio_B,99,equity,Oil&Gas,Oil,GT,16104028,NA,0.4516526902579637,NA
portfolio_B,63,equity,Automotive,FuelCell,GT,65579074,NA,0.3783720181882755,NA
portfolio_B,45,equity,Automotive,Electric,GT,84776125,NA,0.7181686273991967,NA
portfolio_B,80,equity,Power,OilCap,GT,30223668,NA,0.9600405761943751,NA
portfolio_B,86,equity,Power,CoalCap,GT,31350887,NA,0.05040604550913657,NA
portfolio_B,83,equity,Automotive,Electric,GT,79126268,NA,0.3136600593263823,NA
portfolio_B,47,equity,Power,HydroCap,GT,89210960,NA,0.8571105298196169,NA
portfolio_B,73,equity,Power,GasCap,GT,82192663,NA,0.3939195938486177,NA
portfolio_B,45,equity,Automotive,FuelCell,GT,79280971,NA,0.5204324698491338,NA
portfolio_B,66,equity,Automotive,Electric,GT,14172078,NA,0.20512330832782066,NA
portfolio_B,28,equity,Power,GasCap,GT,64513695,NA,0.648794760630199,NA
portfolio_B,72,equity,Power,RenewablesCap,GT,81086259,NA,0.6476900469798903,NA
portfolio_B,32,equity,Automotive,Electric,GT,15307427,NA,0.7802780167352913,NA
portfolio_B,98,equity,Automotive,Electric,GT,69449456,NA,0.5776519893560824,NA
portfolio_B,83,equity,Power,RenewablesCap,GT,66868808,NA,0.4284054152244833,NA
portfolio_B,50,equity,Automotive,Hybrid,GT,26868926,NA,0.6921505501270401,NA
portfolio_B,2,equity,Power,GasCap,GT,72898628,NA,0.004880120745435826,NA
portfolio_B,92,equity,Power,CoalCap,GT,55716906,NA,0.7597301231405535,NA
portfolio_B,69,equity,Power,GasCap,GT,55158147,NA,0.6816612483720751,NA
portfolio_B,87,equity,Power,CoalCap,GT,79931650,NA,0.5583268002984341,NA
portfolio_B,24,equity,Power,HydroCap,GT,23318087,NA,0.46257939976724605,NA
portfolio_B,58,equity,Power,GasCap,GT,27483022,NA,0.08857378292965526,NA
portfolio_B,12,equity,Power,CoalCap,GT,73812865,NA,0.09567436435324891,NA
portfolio_B,72,equity,Power,GasCap,GT,86075462,NA,0.7352316676837759,NA
portfolio_B,27,equity,Automotive,ICE,GT,70801672,NA,0.8201362950840329,NA
portfolio_B,19,equity,Power,CoalCap,GT,21502395,NA,0.565863642319764,NA
portfolio_B,7,equity,Coal,Coal,GT,76708097,NA,0.6732182075996553,NA
portfolio_B,90,equity,Oil&Gas,Gas,GT,84252917,NA,0.12955753271190776,NA
portfolio_B,15,equity,Coal,Coal,GT,63607291,NA,0.3630192966309423,NA
portfolio_B,11,equity,Oil&Gas,Gas,GT,28839572,NA,0.5485080566178906,NA
portfolio_B,29,equity,Power,GasCap,GT,11028825,NA,0.07443098932784224,NA
portfolio_B,59,equity,Oil&Gas,Gas,GT,41770605,NA,0.2683935956768384,NA
portfolio_B,25,equity,Power,GasCap,GT,38292536,NA,0.2995510950857662,NA
portfolio_B,50,equity,Power,NuclearCap,GT,24720635,NA,0.9259113288956327,NA
portfolio_B,10,equity,Automotive,ICE,GT,81387439,NA,0.7104581684563551,NA
portfolio_B,73,equity,Automotive,Hybrid,GT,51087380,NA,0.23341168041877516,NA
portfolio_B,55,equity,Automotive,ICE,GT,73800514,NA,0.7025390480876759,NA
portfolio_B,99,equity,Power,RenewablesCap,GT,81624655,NA,0.24330790198844626,NA
portfolio_B,94,equity,Automotive,ICE,GT,65884979,NA,0.7436031931270207,NA
portfolio_B,5,equity,Power,CoalCap,GT,39217273,NA,0.3024768288883108,NA
portfolio_B,83,equity,Coal,Coal,GT,57234985,NA,0.3808989580345955,NA
portfolio_B,86,equity,Power,HydroCap,GT,71635469,NA,0.7355694853899095,NA
portfolio_B,42,equity,Power,CoalCap,GT,64991312,NA,0.8184612138777164,NA
portfolio_B,94,equity,Power,CoalCap,GT,30573607,NA,0.9373248465353835,NA
portfolio_B,70,equity,Power,GasCap,GT,8093659,NA,0.8864397254352842,NA
portfolio_B,15,equity,Automotive,FuelCell,GT,81294640,NA,0.25716070618777087,NA
portfolio_B,89,equity,Power,CoalCap,GT,67946303,NA,0.32711887775510395,NA
portfolio_B,85,equity,Power,RenewablesCap,GT,1727466,NA,0.028550893764921887,NA
portfolio_B,17,equity,Power,RenewablesCap,GT,96275396,NA,0.6902400417497555,NA
portfolio_B,31,equity,Coal,Coal,GT,77463234,NA,0.5004336374782051,NA
portfolio_B,98,equity,Automotive,FuelCell,GT,63636922,NA,0.8635985722368753,NA
portfolio_B,75,equity,Power,RenewablesCap,GT,53127331,NA,0.9036897047451422,NA
portfolio_B,52,equity,Power,CoalCap,GT,47301832,NA,0.6694708412312632,NA
portfolio_B,43,equity,Power,CoalCap,GT,70002245,NA,0.0948746255513139,NA
portfolio_B,82,equity,Power,NuclearCap,GT,38974458,NA,0.586045049072726,NA
portfolio_B,16,equity,Power,OilCap,GT,72898906,NA,0.818075277528125,NA
portfolio_B,3,equity,Automotive,ICE,GT,96498522,NA,0.795373664856718,NA
portfolio_B,56,equity,Power,HydroCap,GT,79363553,NA,0.2028306310335893,NA
portfolio_B,60,equity,Power,RenewablesCap,GT,11912306,NA,0.775219554004262,NA
portfolio_B,30,equity,Power,OilCap,GT,66404083,NA,0.1936369822175002,NA
portfolio_B,68,equity,Automotive,FuelCell,GT,35327999,NA,0.4118152309268836,NA
portfolio_B,33,equity,Oil&Gas,Oil,GT,42755980,NA,0.37180710859666766,NA
portfolio_B,88,equity,Power,GasCap,GT,30066797,NA,0.673201171381461,NA
portfolio_B,64,equity,Power,RenewablesCap,GT,73378769,NA,0.20634037091275356,NA
portfolio_B,6,equity,Power,NuclearCap,GT,75260299,NA,0.7876781399041896,NA
portfolio_B,68,equity,Automotive,ICE,GT,24656263,NA,0.9006623601572576,NA
portfolio_B,30,equity,Automotive,FuelCell,GT,90749059,NA,0.34516494089145333,NA
portfolio_B,79,equity,Automotive,ICE,GT,34508703,NA,0.6421583804128999,NA
portfolio_B,9,equity,Power,OilCap,GT,87620486,NA,0.20517233244965155,NA
portfolio_B,51,equity,Power,GasCap,GT,40479109,NA,0.8384556045384565,NA
portfolio_B,94,equity,Automotive,Electric,GT,41673534,NA,0.8032071931883391,NA
portfolio_B,80,equity,Automotive,Hybrid,GT,69943612,NA,0.07662920676429148,NA
portfolio_B,84,equity,Power,OilCap,GT,69808639,NA,0.09686429122515863,NA
portfolio_B,81,equity,Power,GasCap,GT,91990934,NA,0.06636437074642318,NA
portfolio_B,65,equity,Power,NuclearCap,GT,98062435,NA,0.8498622350477687,NA
portfolio_B,37,equity,Power,HydroCap,GT,27533279,NA,0.3125368433233162,NA
portfolio_B,19,equity,Coal,Coal,GT,70933062,NA,0.43208684209195414,NA
portfolio_B,26,equity,Automotive,FuelCell,GT,9820824,NA,0.07015488319421709,NA
portfolio_B,97,equity,Power,CoalCap,GT,38826731,NA,0.56214056647393,NA
portfolio_B,54,equity,Power,NuclearCap,GT,41762480,NA,0.5987126908136016,NA
portfolio_B,91,equity,Power,OilCap,GT,1638062,NA,0.9750866963484581,NA
portfolio_B,75,equity,Power,HydroCap,GT,48413891,NA,0.30201294014074004,NA
portfolio_B,95,equity,Automotive,Hybrid,GT,26812878,NA,0.11393286705829014,NA
portfolio_B,51,equity,Power,OilCap,GT,98403262,NA,0.8121596294576271,NA
portfolio_B,95,equity,Power,OilCap,GT,78379534,NA,0.7831480774713149,NA
portfolio_B,60,equity,Power,CoalCap,GT,62455710,NA,0.5603097725569357,NA
portfolio_B,58,equity,Oil&Gas,Gas,GT,46091637,NA,0.03348648850567844,NA
portfolio_B,63,equity,Automotive,Electric,GT,26195149,NA,0.36011481910200793,NA
portfolio_B,26,equity,Oil&Gas,Oil,GT,62001700,NA,0.0956064725673808,NA
portfolio_B,45,equity,Coal,Coal,GT,71316165,NA,0.23222449722316998,NA
portfolio_B,48,equity,Power,NuclearCap,GT,21396248,NA,0.49904351234152305,NA
portfolio_B,12,equity,Oil&Gas,Gas,GT,80923163,NA,0.20818645900906657,NA
portfolio_B,88,equity,Oil&Gas,Oil,GT,4204531,NA,0.5249709211700985,NA
portfolio_B,48,equity,Power,GasCap,GT,71324123,NA,0.034410186807943534,NA
portfolio_B,90,equity,Power,GasCap,GT,13842970,NA,0.5395151220192802,NA
portfolio_B,71,equity,Power,HydroCap,GT,57673755,NA,0.8999028179361309,NA
portfolio_B,80,equity,Power,GasCap,GT,93778278,NA,0.6968456052015557,NA
portfolio_B,54,equity,Automotive,ICE,GT,72980454,NA,0.08405476807799021,NA
portfolio_B,93,equity,Power,RenewablesCap,GT,38787073,NA,0.6311182856397985,NA
portfolio_B,28,equity,Oil&Gas,Oil,GT,44503665,NA,0.3102165921287903,NA
portfolio_B,92,equity,Power,HydroCap,GT,80605268,NA,0.01990589499372522,NA
portfolio_B,53,equity,Oil&Gas,Gas,GT,60337353,NA,0.033968712433604435,NA
portfolio_B,8,equity,Power,RenewablesCap,GT,55881352,NA,0.41986840586693946,NA
portfolio_B,26,equity,Power,CoalCap,GT,79499232,NA,0.9638016248555402,NA
portfolio_B,47,equity,Power,NuclearCap,GT,32788285,NA,0.4543821115063475,NA
portfolio_B,36,equity,Power,RenewablesCap,GT,50752338,NA,0.5246621495524191,NA
portfolio_B,16,equity,Power,NuclearCap,GT,43176483,NA,0.5333255789645348,NA
portfolio_B,38,equity,Power,GasCap,GT,94725175,NA,0.08711634435842387,NA
portfolio_B,19,equity,Automotive,Electric,GT,13171726,NA,0.7259628995529791,NA
portfolio_B,6,equity,Automotive,FuelCell,GT,98290172,NA,0.5480192445140725,NA
portfolio_B,31,equity,Oil&Gas,Oil,GT,17079263,NA,0.8576271165237443,NA
portfolio_B,93,equity,Power,GasCap,GT,64185330,NA,0.3955532288720615,NA
portfolio_B,15,equity,Oil&Gas,Oil,GT,54519987,NA,0.4873659417016617,NA
portfolio_B,95,equity,Oil&Gas,Gas,GT,22653735,NA,0.42027390092191835,NA
portfolio_B,30,equity,Power,NuclearCap,GT,93917379,NA,0.8114396300288613,NA
portfolio_B,14,equity,Oil&Gas,Oil,GT,45059025,NA,0.6853409338991623,NA
portfolio_B,16,equity,Automotive,FuelCell,GT,74092264,NA,0.998109339636593,NA
portfolio_B,61,equity,Power,OilCap,GT,43342318,NA,0.12518477438716005,NA
portfolio_B,81,equity,Power,RenewablesCap,GT,99923418,NA,0.10482382168034635,NA
portfolio_B,31,equity,Power,HydroCap,GT,35844903,NA,0.41296787649047395,NA
portfolio_B,39,equity,Power,RenewablesCap,GT,22956032,NA,0.28205044867516116,NA
portfolio_B,46,equity,Oil&Gas,Gas,GT,18375047,NA,0.10717959561334024,NA
portfolio_B,62,equity,Power,CoalCap,GT,72452203,NA,0.42597053754597725,NA
portfolio_B,14,equity,Automotive,ICE,GT,63268312,NA,0.8393557834532552,NA
portfolio_B,49,equity,Automotive,Hybrid,GT,28909110,NA,0.37329747524167445,NA
portfolio_B,27,equity,Oil&Gas,Oil,GT,56641849,NA,0.5442572340295185,NA
portfolio_B,37,equity,Automotive,Hybrid,GT,29553887,NA,0.28422392808855534,NA
portfolio_B,38,equity,Power,HydroCap,GT,27947909,NA,0.020482501712490296,NA
portfolio_B,100,equity,Power,HydroCap,GT,25957716,NA,0.6776430096268512,NA
portfolio_B,75,equity,Power,OilCap,GT,10126990,NA,0.773921954834036,NA
portfolio_B,13,equity,Oil&Gas,Gas,GT,36243753,NA,0.5004694323956955,NA
portfolio_B,89,equity,Power,OilCap,GT,40998820,NA,0.0704785734353871,NA
portfolio_B,84,equity,Power,GasCap,GT,99480658,NA,0.8107550064224275,NA
portfolio_B,34,equity,Oil&Gas,Gas,GT,52340495,NA,0.6806790169116627,NA
portfolio_B,100,equity,Coal,Coal,GT,97116085,NA,0.014705161796397527,NA
portfolio_B,9,equity,Automotive,ICE,GT,28637053,NA,0.21958621891891592,NA
portfolio_B,58,equity,Power,OilCap,GT,43052787,NA,0.03256146004194628,NA
portfolio_B,20,equity,Power,HydroCap,GT,81438771,NA,0.8609141708889132,NA
portfolio_B,85,equity,Automotive,Hybrid,GT,65653793,NA,0.014617329462886344,NA
portfolio_B,7,equity,Automotive,Hybrid,GT,85889401,NA,0.11416926070925996,NA
portfolio_B,21,equity,Power,OilCap,GT,79522707,NA,0.5147900210649202,NA
portfolio_B,36,equity,Power,GasCap,GT,26070130,NA,0.9640500372243342,NA
portfolio_B,8,equity,Power,OilCap,GT,61216679,NA,0.5738986138616089,NA
